Grupo,Nombre del producto,Tipo,Autores,Lugar,Editorial,DOI,ISSN,Revista,Año,Volumen,Fasciculo,Página inicial,Página final,Palabras,Area,Sectores 
GINNOVA,Methodology to support decision-making in prioritization improvement plans aimed at agricultural sector: Case study, Publicado en revista especializada," HELGA PATRICIA BERMEO ANDRADE, JOSE FIDEL TORRES DELGADO, MIGUEL IGNACIO GOMEZ, NELSON JAVIER TOVAR PERILLA",Colombia, DYNA ,https://doi.org/10.15446/dyna.v85n204.63712, 0012-7353, DYNA , 2018,85 ,204 , 356 , 363,,,
GINNOVA,Methodology to support decision-making in prioritization improvement plans aimed at agricultural sector: Case study, Publicado en revista especializada," NELSON JAVIER TOVAR PERILLA, HELGA PATRICIA BERMEO ANDRADE, JOSE FIDEL TORRES DELGADO, MIGUEL IGNACIO GOMEZ",Reino Unido, DYNA ,http://dx.doi.org/10.15446/dyna.v85n204.63712, 0012-7353, DYNA , 2018,85 ,204 , 356 , 363,,,
GINNOVA,"Exploración de redes de valor para productos hortofrutícolas representativos de la región Tolima, Colombia", Publicado en revista especializada," HELGA PATRICIA BERMEO ANDRADE, CLAUDIA PATRICIA VALENZUELA REAL, YANNETH BOHORQUEZ PEREZ, ANDREA MILENA SANCHEZ RIANO",Colombia, Agronomia Colombiana ,10.15446/agron.colomb.v34n1supl.58342, 0120-9965, Agronomia Colombiana , 2016,34 , , 31 , 35,,,
GINNOVA,Mejorar el desempeño organizacional no siempre es cuestión de agregar más recursos: el caso de un área de urgencias, Publicado en revista especializada," CAROLINA SAAVEDRA MORENO, HELGA PATRICIA BERMEO",Colombia, El Hombre Y La Máquina ,, 0121-0777, El Hombre Y La Máquina , 2015,46 , , 50 , 58,,,
GINNOVA,Mejorar el desempeño organizacional no siempre es cuestión de agregar más recursos: el caso de un área de urgencias, Publicado en revista especializada," CAROLINA SAAVEDRA MORENO, HELGA PATRICIA BERMEO ANDRADE",Colombia, El Hombre Y La Máquina ,, 0121-0777, El Hombre Y La Máquina , 2015,46 , , 50 , 58,,,
GINNOVA,La integración de las TIC como estrategia para generar competitividad en el sector turismo: una investigación en la región Tolima, Publicado en revista especializada, HELGA PATRICIA BERMEO ANDRADE,Colombia, Universidad y Empresa ,, 0124-4639, Universidad y Empresa , 2014,16 ,27 , 137 , 156,,,
GINNOVA,Regular transport dynamics produce chaotic travel times, Publicado en revista especializada," JORGE VILLALOBOS DURAN, BENJAMIN TOLEDO, JOSE ROGAN, JUAN ALEJANDRO VALDIVIA H, NEIL JOHNSON, VICTOR MUNOZ, ROBERTO ZARAMA",Estados Unidos, Physical Review E - Statistical Physics,http://dx.doi.org/10.1103/PhysRevE.89.062922, 1063-651X, Physical Review E - Statistical Physics, 2014,89 ,6 , 062922 , 062928,,,
GINNOVA,Las TIC como instrumento para la innovación en la gestión del servicio de la salud pública en el Tolima, Publicado en revista especializada," DORA LUZ GONZALEZ BANALES, HELGA PATRICIA BERMEO ANDRADE",Colombia, Punto De Vista ,, 0123-580X, Punto De Vista , 2012,3 ,5 , 33 , 45,,,
GINNOVA,Las TIC como instrumento para la innovación en la gestión del servicio de la salud pública en el Tolima, Publicado en revista especializada, HELGA PATRICIA BERMEO ANDRADE,Colombia, Punto De Vista ,10.15765/pdv.v3i5.132, 0123-580X, Punto De Vista , 2012,3 ,5 , 33 , 45,,,
GINNOVA,Fundamentos para la administración energética en la industria Colombiana a través de indicadores de gestión, Publicado en revista especializada, FLAMINIO VERA MENDEZ,Colombia, Scientia Et Technica ,, 0122-1701, Scientia Et Technica , 2012,2 ,50 , 58 , 67,,,
GINNOVA,La enseñanza de las ciencias basada en la indagación (ECBI) en la educación media: logros y retos de su implimentación en Ibagué-Colombia, Publicado en revista especializada, HELGA PATRICIA BERMEO ANDRADE,Colombia, Panorama ,, 1909-7433, Panorama , 2012,6 ,11 , 10 , 18,,,
GINNOVA,Indicadores de gestión enfocados al ahorro energético para la industria de beneficio de feldespato, Publicado en revista especializada, FLAMINIO VERA MENDEZ,Colombia, Scientia Et Technica ,, 0122-1701, Scientia Et Technica , 2011,3 ,49 , 72 , 77,,,
GINNOVA,ECBI como propuesta pedagògica: lecciones desde un particular contexto latinoamericano, Publicado en revista especializada, HELGA PATRICIA BERMEO ANDRADE,España, Revista Espanola de Pedagogia ,, 0034-9461, Revista Espanola de Pedagogia , 2011,69 ,250 , 553 , 570,,,
GINNOVA,Exploring business competitiveness in high technology sectors: an empirical analysis of the mexican software industry, Publicado en revista especializada," DORA LUZ GONZALEZ BANALES, HELGA PATRICIA BERMEO ANDRADE",Brasil, Journal of Information Systems and Technology Management ,, 1807-1775, Journal of Information Systems and Technology Management , 2011,8 ,2 , 269 , 288,,,
GINNOVA,RESULTADOS DE LA CARACTERIZACIÓN ENERGÉTICA DE UN PROCESO ESTÁNDAR, Publicado en revista especializada, FLAMINIO VERA MENDEZ,Colombia, Scientia Et Technica ,, 0122-1701, Scientia Et Technica , 2011,48 ,n/a , 47 , 52,,,
GINNOVA,EXPLORING BUSINESS COMPETITIVENESS IN HIGH TECHNOLOGY SECTORS: AN EMPIRICAL ANALYSIS OF THE MEXICAN SOFTWARE INDUSTRY, Publicado en revista especializada, HELGA PATRICIA BERMEO ANDRADE,Colombia, Journal of Information Systems and Technology Management ,, 1807-1775, Journal of Information Systems and Technology Management , 2011,8 ,2 , 269 , 290,,,
GINNOVA,PROPUESTA DE UNA ESTRUCTURA DE SIMULACIÓN Y DISTRIBUCIÓN EN PLANTA PARA LA PRODUCCIÓN DE CAUCHO., Publicado en revista especializada, FLAMINIO VERA MENDEZ,Colombia, Scientia Et Technica ,, 0122-1701, Scientia Et Technica , 2011,47 ,N/A , 60 , 64,,,
GINNOVA,Percepción de los estudiantes de Ingeniería del Software frente a la inclusión de OVA en su formación, Publicado en revista especializada, GUSTAVO MARTINEZ VILLALOBOS,Colombia, Educacion Y Desarrollo Social ,, 2011-5318, Educacion Y Desarrollo Social , 2010,4 ,2 , 40 , 54,,,
GINNOVA,UN ALGORITMO GENÉTICO HIBRIDO Y UN ENFRIAMIENTO SIMULADO PARA SOLUCIONAR EL PROBLEMA DE PROGRAMACIÓN DE PEDIDOS JOB SHOP, Publicado en revista especializada," JOSE DAVID MEISEL DONOSO, LILIANA KATHERINE PRADO LOPEZ",Colombia, Revista Eia ,https://doi.org/10.24050/reia.v7i13.231, 1794-1237, Revista Eia , 2010,13 ,N/A , 39 , 51,,,
GINNOVA,"Accesibilidad Web: Un criterio clave para la integración de internet en la estrategia de negocio en empresas de servicios. Análisis del caso del sector hotelero en el Tolima, Colombia.", Publicado en revista especializada, HELGA PATRICIA BERMEO ANDRADE,Colombia, Avances En Sistemas E Informática ,, 1657-7663, Avances En Sistemas E Informática , 2010,7 ,N/A , 7 , 139,,,
GINNOVA,"Desempeño de los sectores de alta tecnología en regiones de bajo perfil tecnológico. Una mirada al caso de la industria del software en Tolima, Colombia.", Publicado en revista especializada, HELGA PATRICIA BERMEO ANDRADE,Colombia, Poliantea ,, 1794-3159, Poliantea , 2010,10 ,N/A , 4 , 226,,,
GINNOVA,Análisis de la práctica docente desde una experiencia de la Enseñanza de la Ciencia basada en la Indagación (ECBI), Publicado en revista especializada," JOSE DAVID MEISEL DONOSO, LUCELI PATINO GARZON, ANGELA VICTORIA VERA MARQUEZ",Venezuela, Educere ,, 1316-4910, Educere , 2010,14 ,49 , 333 , 344,,,
GINNOVA,El Éxito en la Enseñanza de las Ciencias Basada en Indagación (EBCI): Una condición vinculada a factores endógenos y exógenos al aula de clase, Publicado en revista especializada," HELGA PATRICIA BERMEO ANDRADE, JOSE DAVID MEISEL DONOSO",Colombia, Pedagogía Y Saberes ,, 0121-2494, Pedagogía Y Saberes , 2010,32 ,n/a , 111 , 124,,,
GINNOVA,Diseño de Framework Web para el desarrollo dinámico de aplicaciones, Publicado en revista especializada, GUSTAVO MARTINEZ VILLALOBOS,Colombia, Scientia Et Technica ,, 0122-1701, Scientia Et Technica , 2010,44 ,NA , 150 , 155,,,
GINNOVA,"Desempeño de los sectores de alta tecnología en regiones de bajo perfil tecnológico. Una mirada al caso de la Industria del Software en el Tolima, Colombia", Publicado en revista especializada," DORA LUZ GONZALEZ BANALES, HELGA PATRICIA BERMEO ANDRADE, JOHANNA OTALORA",Colombia, Poliantea ,, 1794-3159, Poliantea , 2010,ene-jun ,10 ,,jun fasc: 10 págs: 208 - 224,,,
GINNOVA,El exito en las enseñanzas de las ciencias basada en indagación (EBCI): una cuestión mas allá del aula de clase, Publicado en revista especializada," HELGA PATRICIA BERMEO, CAROLINA SAAVEDRA MORENO",Colombia, Pedagogía Y Saberes ,, 0121-2494, Pedagogía Y Saberes , 2010,32 ,NA , 111 , 124,,,
GINNOVA,"Accesibilidad Web: un criterio clave para la integración de internet en la estrategia de negocio en empresas de servicios. Análisis del caso del sector hotelero en el Tolima, Colombia", Publicado en revista especializada," DORA LUZ GONZALEZ BANALES, CESAR DIAZ, ANGELO SILVA ROSAS, HELGA PATRICIA BERMEO ANDRADE",Colombia, Avances En Sistemas E Informática ,, 1657-7663, Avances En Sistemas E Informática , 2010,7 ,2 , 47 , 52,,,
GINNOVA,Programación Orientada a Objetos con Aprendizaje Activo, Publicado en revista especializada, GUSTAVO MARTINEZ VILLALOBOS,Colombia, Scientia Et Technica ,, 0122-1701, Scientia Et Technica , 2009,43 ,NA , 163 , 168,,,
GINNOVA,Evaluación de la Calidad del Agua de Riego Usada en los Cultivos de Arroz de la Zona Alta de la Meseta de Ibagué, Corto (Resumen)," FERNANDO MENDEZ DELGADO, JULIO GONZALEZ DEL RIO RANS",Colombia, Tumbaga ,, 1909-4841, Tumbaga , 2009,4 ,N/A , 73 , 84,,,
GINNOVA,Dimensions of scientific collaboration and its contribution to the academic research groups' scientific quality, Publicado en revista especializada," HELGA PATRICIA BERMEO ANDRADE, ERNESTO DE LOS REYES LOPEZ, TOMAS BONAVIA MARTTIN",Reino Unido, Research Evaluation ,, 0958-2029, Research Evaluation , 2009,18 ,N/A , 301 , 311,,,
GINNOVA,Aporte de Nutrientes de las Aguas de Riego en la Zona Alta de la Meseta de la Ciudad de Ibagué, Corto (Resumen)," FERNANDO MENDEZ DELGADO, JULIO GONZALEZ DEL RIO RANS",Colombia, Tumbaga ,, 1909-4841, Tumbaga , 2008,3 ,N/A , 5 , 15,,,
GINNOVA,Educación a... un click de distancia, Publicado en revista especializada, GUSTAVO MARTINEZ VILLALOBOS,Colombia, Arbol De Tinta ,, 1900-592X, Arbol De Tinta , 2008,10 ,N/A , 9 , 10,,,
GINNOVA,Nanomateriales: ¿Quo Vadis? Una Agenda Prospectiva para el Centro de Excelencia de Nuevos Materiales - CENM -, Publicado en revista especializada," ALFONSO REYES ALVARADO, GUSTAVO PEDRAZA CAMARGO",Colombia, Revista De La Academia Colombiana De Ciencias Exactas,, 0370-3908, Revista De La Academia Colombiana De Ciencias Exactas, 2008,32 ,123 , 213 , 233,,,
GINNOVA,"La Influencia del Capital Relacional, Innovación Tecnológica, y Orientación al Mercado sobre los Resultados Empresariales en Empresas de un Sector de Alta Tecnología: un Modelo Conceptual", Publicado en revista especializada," DORA LUZ GONZALEZ BANALES, MANUEL RODENES ADAM",Colombia, Pensamiento & Gestión ,, 1657-6276, Pensamiento & Gestión , 2008,SV ,25 , 113 , 138,,,
GINNOVA,Aprendizaje Activo en Ingeniería de Sistemas con un curso Bimodal, Publicado en revista especializada, GUSTAVO MARTINEZ VILLALOBOS,Colombia, Cuadernos De Investigación ,, 1657-401X, Cuadernos De Investigación , 2007,12 ,N/A , 127 , 136,,,
GINNOVA,Factores críticos de éxito de la industria del software y su relación con la orientación estratégica de negodio: un estudio empírico-exploratorio, Publicado en revista especializada," DORA LUZ GONZALEZ BANALES, MANUEL RODENES ADAM",Brasil, Journal of Information Systems and Technology Management ,, 1807-1775, Journal of Information Systems and Technology Management , 2007,4 ,1 , 47 , 70,,,
GINNOVA,Modelizacion y control de un sistema neumático usando control inteligente, Publicado en revista especializada, FLAMINIO VERA MENDEZ,Colombia, Scientia Et Technica ,, 0122-1701, Scientia Et Technica , 2007,34 , , 225 , 230,,,
GINNOVA,Un vistazo a la industria mundial del software: Hacia la conformación de un Ecosistema Empresarial, Publicado en revista especializada, DORA LUZ GONZALEZ BANALES,México, SG: Software Guru ,, 1870-0888, SG: Software Guru , 2007,03 ,02 , 54 , ,,,
GINNOVA,"La Industria Mexicana del Software, un estudio en cifras", Publicado en revista especializada, DORA LUZ GONZALEZ BANALES,México, SG: Software Guru ,, 1870-0888, SG: Software Guru , 2006,May-Jun ,SF ,,Jun fasc: SF págs: 54 - ,,,
GINNOVA,"Generación de valor a través de la gestión estratégica del conocimiento, de la innovación y la mejora continua ¿Un modelo de aplicación al sistema de operaciones de una PYME manufacturera¿", Publicado en revista especializada, HELGA PATRICIA BERMEO ANDRADE,Colombia, Scientia Et Technica ,, 0122-1701, Scientia Et Technica , 2006,2 ,31 , 165 , 170,,,
GINNOVA,"Generación de valor a través de la gestión estrategica de la innovacion y la mejora continua ""un modelo de aplicacion al sistema de operaciones de una pyme manufacturera""", Publicado en revista especializada," LUISA OVIEDO MUNOZ, CARLOS ANTONIO MEISEL, HELGA PATRICIA BERMEO",Colombia, Scientia Et Technica ,, 0122-1701, Scientia Et Technica , 2006, , ,  , ,,,
GINNOVA,"Generación de valor a través de la gestión estratégica del conocimiento, la innovación y la mejora continua", Publicado en revista especializada," LUISA OVIEDO MUNOZ, CARLOS ANTONIO MEISEL, HELGA PATRICIA BERMEO",Colombia, Scientia Et Technica ,, 0122-1701, Scientia Et Technica , 2006, , ,  , ,,,
GINNOVA,"Generación de valor a través de la gestión estratégica de la innovación y la mejora continua ""un modelo de aplicación al sistema de operacioens de una pyme manufacturera""", Publicado en revista especializada, CARLOS ANTONIO MEISEL DONOSO,Colombia, Scientia Et Technica ,, 0122-1701, Scientia Et Technica , 2006,2 ,31 , 165 , 170,,,
GINNOVA,Generación de valor a través de la gestión estratégica de la innovación y la mejora continua, Publicado en revista especializada," CARLOS ANTONIO MEISEL DONOSO, LUISA OVIEDO MUNOZ, HELGA PATRICIA BERMEO",No Aplica, Scientia Et Technica ,, 0122-1701, Scientia Et Technica , 2006,2 ,31 , 165 , 170,,,
GINNOVA,Evidencias de la relación y contribución de la colaboración científica con el desempeño de los organismos universitarios de investigación, Publicado en revista especializada, HELGA PATRICIA BERMEO ANDRADE,Colombia, Cuadernos De Investigación ,, 1657-401X, Cuadernos De Investigación , 2006,11 ,1 , 13 , 23,,,
GINNOVA,Propuesta metodologica para el desarrollo de modelos de calidad adaptados al entorno, Publicado en revista especializada, MARTHA LUCIA PEREZ URREGO,Colombia, Gerencia Tecnologica Informatica - Gti ,, 1657-8236, Gerencia Tecnologica Informatica - Gti , 2005,4 ,9 , 17 , 28,,,
GINNOVA,A general analysis of the National System of Innovation Concept: The case of Colombia, Publicado en revista especializada, GLORIA PIEDAD BARRETO BONILLA,Colombia, Cuadernos De Investigación ,, 1657-401X, Cuadernos De Investigación , 2005,9-10 , ,,10 fasc:  págs: 149 - 158,,,
GINNOVA,Universidad y libertad de software, Publicado en revista especializada, GUSTAVO MARTINEZ VILLALOBOS,Colombia, Elementos Para Un Diagnóstico Sobre La Situación De Conflicto Armado En El Tolima ,, 1794-1997, Elementos Para Un Diagnóstico Sobre La Situación De Conflicto Armado En El Tolima , 2004,10 ,N/A , 14 , 19,,,
GINNOVA,"A methodological proposal for the development of quality management models adapted to the industrial environment. Proceedings, 7th International conference. Research center of Dependability and Quality Management.", Publicado en revista especializada," MARTHA LUCIA PEREZ URREGO, ANDRES CARRION G",Yugoslavia, Teaching of Mathematics ,, 1451-4966, Teaching of Mathematics , 2004,1 , , 196 , 211,,,
GINNOVA,La pyme en el Tolima: Características y problemas, Publicado en revista especializada, MARTHA LUCIA PEREZ URREGO,Colombia, Cuadernos De Investigación ,, 1657-401X, Cuadernos De Investigación , 2004,7 ,1 , 37 , 54,,,
GINNOVA,Criterios y Herramientas para el diagnóstico y desarrollo de la Gestión de Calidad, Publicado en revista especializada, MARTHA LUCIA PEREZ URREGO,Colombia, Cuadernos De Investigación ,, 1657-401X, Cuadernos De Investigación , 2004,1 ,N/A , 11 , 24,,,
GINNOVA,Autoevaluación un modelo de excelencia académica a seguir por las instituciones de educación superior., Publicado en revista especializada, CARLOS ANTONIO MEISEL DONOSO,Colombia, X XIV Reunión nacional de Facultades  de Ingeniería,, 0, X XIV Reunión nacional de Facultades  de Ingeniería, 2004,1 , , 11 , 16,,,
GINNOVA,La docencia universitaria en Primer semestre, Publicado en revista especializada, MARTHA LUCIA PEREZ URREGO,Colombia, Elementos Para Un Diagnóstico Sobre La Situación De Conflicto Armado En El Tolima ,, 1794-1997, Elementos Para Un Diagnóstico Sobre La Situación De Conflicto Armado En El Tolima , 2003,10 , , 24 , 26,,,
GINNOVA,"A study of the links between the knowledge intensive services sector and the science base - Knowing how, Knowing whom", Publicado en revista especializada," GLORIA PIEDAD BARRETO BONILLA, LAWRENCE GREEN, SARAH JACKSON, ANDREW JAMES, GRAHAM MAY, IAN MILES, KHALEEL MALIK, KIERON FLANAGAN",Reino Unido, The Council for Science and Techology ,, 0, The Council for Science and Techology , 2003, , , 1 , 24,,,
GINNOVA,MANUAL HOMOLOGADO PARA LA MEDICION DE PRODUCTIVIDAD CON UN ENFOQUE DE VALOR AGREGADO, Publicado en revista especializada, NELSON JAVIER TOVAR PERILLA,Colombia, CENTRO NACIONAL DE PRODUCTIVIDAD ,, 0, CENTRO NACIONAL DE PRODUCTIVIDAD , 2003, , ,  , ,,,
